S No.,Model,Year,Price,Transmission,Kms_driven,FuelType,Tax,MPG,EngineSize
4296, A3,2016,13170,Manual,25706,Petrol,20,60.1,1
4297, A5,2015,10960,Manual,61713,Diesel,20,64.2,2
4298, A5,2016,19990,Manual,17700,Diesel,165,53.3,2
4299, A4,2018,17495,Semi-Auto,9296,Petrol,150,53.3,1.4
4300, A1,2020,23000,Semi-Auto,5000,Petrol,145,44.8,1.5
4301, A5,2020,35000,Semi-Auto,4500,Diesel,145,45.6,2
4302, A4,2016,17950,Manual,30817,Diesel,30,62.8,2
4303, A1,2017,12500,Manual,23485,Petrol,145,67.3,1
4304, Q2,2019,20000,Semi-Auto,7279,Diesel,145,47.9,1.6
4305, A1,2017,13500,Manual,10959,Petrol,145,67.3,1
4306, A6,2019,31000,Automatic,8500,Diesel,145,50.4,2
4307, A4,2016,23500,Semi-Auto,26270,Diesel,145,56.5,2
4308, A8,2018,34700,Automatic,15486,Diesel,145,50.4,3
4309, A4,2017,17850,Manual,26461,Diesel,30,67.3,2
4310, A6,2018,24850,Semi-Auto,15552,Diesel,145,56.5,2
4311, A6,2018,20450,Manual,36000,Diesel,145,61.4,2
4312, A6,2019,30850,Semi-Auto,5000,Diesel,145,50.4,2
4313, A3,2019,30495,Semi-Auto,5910,Petrol,145,34.9,2
4314, TT,2019,38495,Semi-Auto,2964,Petrol,145,35.3,2
4315, Q5,2019,44495,Semi-Auto,8700,Hybrid,135,117.7,2
4316, A5,2019,26995,Semi-Auto,8150,Petrol,145,39.8,2
4317, A3,2019,23900,Semi-Auto,5956,Petrol,150,41.5,1.5
4318, Q2,2020,30795,Semi-Auto,1840,Petrol,145,34.5,2
4319, A3,2018,20995,Manual,25955,Diesel,145,51.4,1.6
4320, Q7,2015,31900,Automatic,33090,Diesel,200,47.9,3
4321, Q3,2019,28995,Semi-Auto,4435,Petrol,145,32.5,2
4322, Q5,2015,26400,Automatic,19780,Diesel,235,42.8,3
4323, A6,2019,38995,Semi-Auto,9840,Diesel,145,50.4,3
4324, Q3,2019,25000,Manual,4500,Petrol,145,40.9,1.5
4325, A5,2017,21995,Semi-Auto,31201,Diesel,145,62.8,2
4326, A4,2018,28995,Semi-Auto,23930,Petrol,145,38.7,3
4327, A6,2018,19995,Semi-Auto,28850,Diesel,145,64.2,2
4328, A1,2020,20995,Semi-Auto,2420,Petrol,145,44.8,1.5
4329, A5,2020,30995,Semi-Auto,3820,Diesel,145,45.6,2
4330, Q8,2020,86995,Semi-Auto,4174,Diesel,145,30.7,4
4331, A7,2020,42995,Semi-Auto,6150,Diesel,145,38.7,3
4332, A5,2020,27495,Semi-Auto,4951,Diesel,145,51.4,2
4333, A4,2017,17450,Manual,34917,Petrol,125,49.6,2
4334, Q3,2015,16850,Semi-Auto,42004,Diesel,160,52.3,2
4335, Q7,2018,53850,Semi-Auto,15426,Diesel,145,32.1,3
4336, RS6,2016,47850,Semi-Auto,37703,Petrol,325,29.4,4
4337, Q7,2018,49850,Semi-Auto,25800,Diesel,145,39.2,4
4338, A5,2017,19450,Semi-Auto,61612,Diesel,145,62.8,2
4339, A5,2017,27995,Semi-Auto,15729,Petrol,240,38.2,3
4340, A5,2017,30495,Semi-Auto,19527,Petrol,150,37.7,3
4341, A5,2017,22495,Semi-Auto,27938,Diesel,125,60.1,3
4342, Q5,2016,20995,Semi-Auto,39443,Diesel,200,47.1,2
4343, A1,2019,21495,Semi-Auto,3846,Petrol,145,44.8,1.5
4344, A4,2020,30995,Semi-Auto,3000,Petrol,145,42.2,2
4345, Q3,2020,39995,Semi-Auto,3000,Petrol,145,30.7,2
4346, Q3,2020,34495,Semi-Auto,3000,Petrol,145,40.4,1.5
4347, Q2,2020,27995,Semi-Auto,3000,Petrol,145,42.2,1.5
4348, TT,2019,29495,Semi-Auto,1730,Petrol,150,34.9,2
4349, A4,2018,27995,Semi-Auto,17656,Petrol,150,36.7,3
4350, A5,2017,27995,Semi-Auto,30475,Petrol,150,36.7,3
4351, A1,2018,12495,Manual,37074,Diesel,145,76.4,1.6
4352, A6,2015,18495,Semi-Auto,46482,Diesel,200,44.8,3
4353, A4,2018,27995,Automatic,13711,Petrol,145,36.7,3
4354, A4,2019,26995,Semi-Auto,4914,Diesel,150,44.8,2
4355, Q5,2019,35995,Semi-Auto,4306,Diesel,150,38.2,2
4356, A3,2018,26995,Semi-Auto,18207,Petrol,150,43.5,2
4357, A3,2019,19850,Manual,5,Diesel,145,52.3,1.6
4358, A5,2019,27450,Automatic,7860,Diesel,145,50.4,2
4359, A6,2019,46850,Automatic,3008,Diesel,145,37.7,3
4360, A1,2019,19490,Manual,1308,Petrol,145,47.9,1
4361, A1,2019,19990,Semi-Auto,1234,Petrol,145,47.1,1
4362, Q8,2019,55995,Semi-Auto,1943,Diesel,145,33.6,3
4363, A8,2018,36995,Semi-Auto,2905,Diesel,145,40.4,3
4364, Q3,2017,22495,Manual,32713,Diesel,160,50.4,2
4365, Q3,2018,24495,Semi-Auto,25966,Petrol,145,40.4,2
4366, A1,2020,20495,Manual,4062,Petrol,145,47.9,1
4367, Q5,2020,39495,Semi-Auto,5000,Petrol,145,32.1,2
4368, A3,2016,13495,Manual,53927,Diesel,20,67.3,2
4369, Q5,2019,35495,Semi-Auto,11000,Petrol,145,32.1,2
4370, Q3,2019,28495,Manual,3000,Diesel,145,42.8,2
4371, A5,2019,26995,Semi-Auto,10000,Petrol,145,39.2,2
4372, A4,2019,27495,Semi-Auto,3000,Petrol,145,38.7,2
4373, A5,2019,28995,Semi-Auto,3000,Petrol,145,40.4,2
4374, A5,2019,26995,Manual,3000,Petrol,145,40.4,2
4375, Q5,2020,49495,Semi-Auto,4000,Hybrid,135,117.7,2
4376, A3,2019,25995,Semi-Auto,6039,Petrol,150,36.7,2
4377, A3,2016,13995,Manual,43146,Diesel,20,65.7,2
4378, TT,2016,16995,Manual,23814,Diesel,30,62.8,2
4379, A3,2017,18495,Manual,27849,Diesel,150,65.7,2
4380, A4,2018,31495,Semi-Auto,6763,Petrol,150,37.7,3
4381, A5,2019,33495,Semi-Auto,8054,Diesel,150,44.8,2
4382, TT,2017,17990,Manual,37775,Diesel,145,62.8,2
4383, A3,2016,13990,Manual,47743,Diesel,20,68.9,1.6
4384, Q5,2020,51495,Semi-Auto,5000,Diesel,145,34.5,3
4385, A4,2019,22995,Semi-Auto,5006,Petrol,145,39.2,2
4386, A4,2019,25995,Semi-Auto,7000,Petrol,145,40.9,2
4387, Q7,2016,28850,Automatic,30781,Diesel,200,47.9,3
4388, Q8,2019,52850,Automatic,6470,Diesel,145,33.6,3
4389, A6,2019,27850,Automatic,68,Diesel,145,50.4,2
4390, A4,2019,25850,Automatic,3957,Petrol,145,38.2,2
4391, A4,2019,29450,Automatic,2453,Diesel,145,47.9,2
4392, R8,2018,93950,Semi-Auto,3800,Petrol,145,23,5.2
4393, A1,2017,11495,Manual,29464,Petrol,150,67.3,1
4394, A3,2017,17995,Manual,42101,Diesel,145,68.9,1.6
4395, A1,2016,11495,Manual,42221,Petrol,30,55.4,1.4
4396, A1,2013,8495,Manual,41762,Diesel,0,74.3,1.6
4397, A3,2019,32995,Semi-Auto,6171,Petrol,150,34.9,2
4398, TT,2019,29495,Semi-Auto,9255,Petrol,150,34.9,2
4399, Q5,2019,31995,Semi-Auto,12413,Diesel,150,38.2,2
4400, A1,2017,11490,Manual,27804,Petrol,30,57.6,1.4
4401, RS6,2020,102544,Semi-Auto,2000,Petrol,145,22.1,4
4402, Q5,2020,56990,Semi-Auto,6000,Diesel,145,34.5,3
4403, A3,2019,18000,Manual,5500,Diesel,145,49.6,1.6
4404, A5,2019,35850,Automatic,10500,Diesel,145,47.9,2
4405, A1,2019,21000,Semi-Auto,9000,Petrol,145,44.8,1.5
4406, A3,2019,17500,Manual,4500,Diesel,145,49.6,1.6
4407, A6,2019,26490,Semi-Auto,8000,Diesel,145,50.4,2
4408, A3,2016,16990,Semi-Auto,33241,Diesel,30,61.4,2
4409, RS6,2017,53990,Semi-Auto,30921,Petrol,150,29.4,4
4410, A6,2017,23990,Semi-Auto,28412,Diesel,150,58.9,2
4411, Q7,2016,28990,Semi-Auto,74840,Diesel,205,47.9,3
4412, A1,2018,15990,Manual,23451,Petrol,150,55.4,1.4
4413, A1,2016,12990,Manual,35678,Petrol,0,67.3,1
4414, A4,2016,20995,Semi-Auto,35952,Diesel,145,56.5,2
4415, A6,2016,23495,Semi-Auto,28332,Diesel,160,50.4,3
4416, Q5,2018,38995,Semi-Auto,15387,Petrol,145,34,3
4417, A3,2019,22495,Semi-Auto,14429,Petrol,145,41.5,1.5
4418, A3,2015,12995,Manual,49825,Diesel,0,74.3,1.6
4419, A4,2019,26495,Semi-Auto,15511,Petrol,145,38.2,2
4420, A3,2017,25495,Semi-Auto,19215,Petrol,145,43.5,2
4421, A1,2014,9990,Manual,70654,Diesel,0,74.3,1.6
4422, A5,2017,20990,Semi-Auto,24984,Petrol,150,48.7,2
4423, A3,2017,25990,Semi-Auto,17775,Petrol,205,43.5,2
4424, Q3,2020,35990,Semi-Auto,6000,Diesel,145,47.1,2
4425, Q3,2020,37990,Semi-Auto,5000,Petrol,145,39.8,1.5
4426, A3,2015,13990,Manual,47687,Diesel,20,68.9,2
4427, A6,2017,19990,Semi-Auto,33070,Diesel,145,64.2,2
4428, RS4,2018,49990,Semi-Auto,33827,Petrol,145,32.1,2.9
4429, Q5,2019,41990,Semi-Auto,18500,Petrol,145,34,3
4430, Q8,2018,62990,Semi-Auto,16900,Diesel,145,32.8,3
4431, A4,2019,24500,Automatic,6500,Petrol,145,42.8,2
4432, A3,2019,19500,Manual,7041,Diesel,145,52.3,1.6
4433, Q3,2017,21450,Semi-Auto,21871,Petrol,145,47.9,1.4
4434, Q2,2019,26000,Automatic,4500,Petrol,145,42.2,1.5
4435, A1,2019,20000,Semi-Auto,5000,Petrol,145,45.6,1
4436, A3,2019,21000,Manual,4500,Petrol,145,44.8,1.5
4437, A5,2018,33990,Automatic,13453,Petrol,145,36.7,3
4438, A3,2017,18990,Manual,16000,Diesel,145,65.7,2
4439, A5,2017,21490,Semi-Auto,18311,Petrol,145,53.3,2
4440, Q2,2018,17990,Manual,31612,Diesel,150,64.2,1.6
4441, A1,2020,20999,Manual,6000,Petrol,150,47.9,1
4442, A4,2016,16490,Manual,26898,Diesel,0,74.3,2
4443, RS4,2014,26490,Semi-Auto,58460,Petrol,555,26.4,4.2
4444, Q7,2018,40790,Semi-Auto,20372,Diesel,150,47.9,3
4445, A6,2014,15990,Semi-Auto,40678,Diesel,20,67.3,2
4446, Q3,2017,23490,Manual,16224,Diesel,145,50.4,2
4447, A5,2018,22990,Automatic,16700,Petrol,145,52.3,1.4
4448, A3,2019,26059,Automatic,6000,Petrol,145,43.5,1.5
4449, Q3,2019,30990,Automatic,6000,Diesel,145,47.1,2
4450, Q8,2019,61990,Automatic,6000,Diesel,145,32.8,3
4451, Q7,2018,43490,Automatic,3750,Diesel,145,33.2,3
4452, Q5,2019,34990,Automatic,5000,Petrol,145,32.1,2
4453, RS5,2019,53990,Automatic,2000,Petrol,145,30.1,2.9
4454, A6,2016,24990,Semi-Auto,25665,Diesel,160,50.4,3
4455, A1,2017,13990,Manual,21676,Petrol,145,55.4,1.4
4456, Q7,2019,49990,Automatic,3139,Diesel,145,33.2,3
4457, Q3,2019,35990,Automatic,6000,Diesel,145,47.1,2
4458, Q5,2019,39215,Semi-Auto,6000,Petrol,145,34.5,2
4459, Q2,2019,27120,Manual,6000,Petrol,145,43.5,1.5
4460, A1,2019,25990,Manual,6000,Petrol,145,47.9,1
4461, A1,2019,20490,Manual,6000,Petrol,145,47.9,1
4462, A1,2017,16990,Semi-Auto,44343,Petrol,145,58.9,1.4
4463, Q5,2019,37490,Automatic,6665,Petrol,145,32.1,2
4464, Q5,2019,37990,Semi-Auto,10000,Diesel,145,38.2,2
4465, Q7,2018,56990,Semi-Auto,11326,Diesel,145,39.2,4
4466, A3,2019,32990,Semi-Auto,2480,Petrol,145,34.9,2
4467, A3,2019,26663,Automatic,6000,Diesel,145,52.3,1.6
4468, Q3,2019,29490,Automatic,3027,Diesel,145,47.1,2
4469, Q7,2019,53990,Semi-Auto,8224,Diesel,145,33.2,3
4470, A1,2019,20595,Manual,6000,Petrol,145,47.9,1
4471, Q7,2020,62990,Semi-Auto,6000,Diesel,145,33.2,3
4472, Q3,2019,29990,Manual,6000,Petrol,145,40.9,1.5
4473, TT,2019,24975,Automatic,6000,Petrol,145,40.9,2
4474, A3,2019,26990,Semi-Auto,6000,Petrol,145,38.2,2
4475, A6,2019,41990,Semi-Auto,6000,Diesel,145,37.7,3
4476, A3,2019,31990,Semi-Auto,7898,Petrol,145,34.9,2
4477, Q8,2019,66990,Semi-Auto,7793,Diesel,145,32.8,3
4478, Q3,2019,26990,Manual,6000,Petrol,145,39.8,1.5
4479, Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4480, A6,2019,49990,Automatic,6000,Diesel,145,35.8,3
4481, TT,2019,32990,Automatic,6000,Petrol,145,34,2
4482, Q5,2019,35490,Automatic,6000,Petrol,145,32.1,2
4483, Q2,2019,27790,Automatic,6000,Diesel,145,46.3,2
4484, A4,2019,27990,Automatic,6000,Petrol,145,40.9,2
4485, A5,2017,22990,Semi-Auto,28500,Diesel,145,65.7,2
4486, A4,2018,24990,Semi-Auto,16669,Diesel,145,61.4,2
4487, Q3,2019,28490,Semi-Auto,6573,Diesel,145,47.1,2
4488, Q3,2019,39990,Semi-Auto,3009,Petrol,145,31,2
4489, A6,2019,36990,Automatic,6508,Diesel,145,39.2,3
4490, Q3,2019,34990,Automatic,7199,Petrol,145,32.1,2
4491, A3,2019,22190,Automatic,5000,Diesel,145,53.3,1.6
4492, Q2,2019,29995,Automatic,6023,Petrol,145,39.8,1.5
4493, A1,2019,21811,Semi-Auto,2246,Petrol,145,44.8,1.5
4494, A3,2014,15490,Automatic,24597,Hybrid,0,188.3,1.4
4495, RS6,2017,54490,Semi-Auto,39300,Petrol,145,29.4,4
4496, Q3,2019,29990,Automatic,15484,Petrol,145,31.7,2
4497, A5,2019,25750,Semi-Auto,16177,Petrol,145,39.8,2
4498, A3,2019,23990,Semi-Auto,7454,Petrol,145,41.5,1.5
4499, Q2,2018,20990,Semi-Auto,8650,Petrol,145,54.3,1.4
4500, A3,2019,21990,Semi-Auto,14246,Petrol,145,42.2,1.5
4501, A4,2018,20990,Manual,13894,Petrol,145,50.4,1.4
4502, A5,2019,31990,Manual,6000,Petrol,145,37.2,2
4503, A5,2019,31990,Manual,6000,Petrol,145,37.2,2
4504, Q5,2019,36490,Automatic,6000,Diesel,145,38.2,2
4505, Q5,2019,31490,Automatic,6000,Diesel,145,39.2,2
4506, A6,2019,27975,Automatic,11500,Diesel,145,50.4,2
4507, Q3,2019,31990,Semi-Auto,7595,Diesel,145,38.7,2
4508, A8,2019,40990,Automatic,5000,Diesel,145,50.4,3
4509, Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4510, TT,2019,26990,Manual,6000,Petrol,145,39.8,2
4511, Q2,2017,19490,Semi-Auto,25221,Petrol,30,54.3,1.4
4512, Q5,2017,24990,Semi-Auto,18495,Diesel,145,56.5,2
4513, A3,2018,22490,Manual,13732,Petrol,145,54.3,1.5
4514, TT,2019,49990,Semi-Auto,3931,Petrol,145,30.7,2.5
4515, Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4516, TT,2019,31750,Automatic,1791,Petrol,145,34.9,2
4517, Q7,2019,47990,Semi-Auto,13769,Diesel,145,33.2,3
4518, Q3,2019,25490,Manual,11130,Diesel,145,42.8,2
4519, A5,2019,29490,Automatic,7500,Petrol,145,43.5,2
4520, A3,2020,30990,Semi-Auto,6000,Petrol,145,41.5,1.5
4521, Q2,2020,26339,Manual,6000,Petrol,145,43.5,1.5
4522, Q5,2019,38990,Semi-Auto,6000,Petrol,145,32.1,2
4523, A1,2019,20595,Manual,6000,Petrol,145,47.9,1
4524, A1,2018,15400,Manual,19481,Petrol,145,55.4,1.4
4525, A1,2017,14400,Manual,29271,Petrol,30,55.4,1.4
4526, Q5,2020,37000,Semi-Auto,4000,Petrol,145,32.1,2
4527, Q2,2019,22750,Manual,7235,Diesel,145,47.9,1.6
4528, Q3,2019,37990,Automatic,6000,Petrol,145,31.4,2
4529, Q2,2019,28355,Automatic,6000,Petrol,145,42.2,1.5
4530, A6,2019,28490,Automatic,7500,Diesel,145,47.9,2
4531, A4,2019,21990,Manual,6000,Petrol,145,39.2,2
4532, TT,2019,26490,Automatic,5000,Petrol,145,38.7,2
4533, Q7,2019,44990,Automatic,5000,Diesel,145,33.2,3
4534, A4,2019,27490,Automatic,5000,Diesel,145,44.8,2
4535, A3,2019,19000,Automatic,5999,Diesel,145,54.3,1.6
4536, Q3,2020,32500,Semi-Auto,3999,Petrol,145,31.4,2
4537, Q2,2019,22750,Manual,5433,Diesel,145,47.9,1.6
4538, Q2,2019,21500,Automatic,5999,Diesel,145,47.9,1.6
4539, A3,2016,17400,Manual,22740,Petrol,30,57.6,1.4
4540, A1,2016,14700,Manual,23932,Diesel,20,72.4,1.6
4541, Q3,2017,19750,Manual,18937,Petrol,145,49.6,1.4
4542, Q3,2019,25500,Automatic,5644,Diesel,145,48.7,2
4543, TT,2016,16400,Manual,33700,Petrol,145,47.1,1.8
4544, Q5,2017,31990,Semi-Auto,13255,Petrol,145,40.4,2
4545, Q2,2017,18250,Manual,22698,Petrol,145,52.3,1.4
4546, A6,2020,35000,Semi-Auto,3999,Diesel,145,47.1,2
4547, A3,2019,33990,Automatic,6000,Petrol,145,33.2,2
4548, A1,2019,19857,Manual,6272,Petrol,145,50.4,1
4549, Q7,2019,49490,Automatic,6301,Diesel,145,33.2,3
4550, A6,2019,30000,Automatic,5999,Diesel,145,47.9,2
4551, A3,2019,20000,Semi-Auto,8932,Diesel,145,54.3,1.6
4552, A5,2019,27500,Automatic,4999,Diesel,145,49.6,2
4553, Q3,2019,27000,Manual,5999,Petrol,145,40.9,1.5
4554, Q3,2016,16000,Manual,59816,Diesel,145,52.3,2
4555, A1,2016,12000,Manual,45998,Petrol,30,55.4,1.4
4556, A1,2017,13000,Semi-Auto,17449,Petrol,20,64.2,1
4557, A1,2020,25250,Semi-Auto,3999,Petrol,145,44.1,1.5
4558, Q5,2020,60000,Semi-Auto,7499,Diesel,145,32.5,3
4559, Q3,2019,27500,Manual,3999,Petrol,145,40.9,1.5
4560, A3,2015,16000,Semi-Auto,48954,Hybrid,0,176.6,1.4
4561, A3,2017,19250,Manual,20698,Petrol,145,54.3,1.5
4562, A4,2019,25250,Automatic,6999,Diesel,145,48.7,2
4563, TT,2019,30878,Automatic,6000,Petrol,145,40.9,2
4564, Q7,2019,55990,Automatic,6000,Diesel,145,33.2,3
4565, TT,2019,28490,Automatic,6000,Petrol,145,35.3,2
4566, Q3,2019,27990,Manual,6000,Petrol,145,39.8,1.5
4567, Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4568, Q3,2019,24990,Manual,6000,Petrol,145,40.9,1.5
4569, A1,2020,22000,Semi-Auto,2999,Petrol,145,44.8,1
4570, A1,2020,21000,Manual,3999,Petrol,145,47.9,1
4571, Q7,2020,59750,Automatic,6500,Diesel,145,33.2,3
4572, Q5,2020,45000,Semi-Auto,2500,Diesel,145,37.2,2
4573, A1,2020,22250,Semi-Auto,2999,Petrol,145,44.1,1
4574, Q2,2020,23000,Manual,2999,Petrol,145,45.6,1
4575, Q7,2019,56900,Automatic,9570,Diesel,145,32.1,3
4576, A3,2019,18000,Automatic,12607,Diesel,145,52.3,1.6
4577, Q2,2019,20000,Manual,4999,Petrol,145,47.1,1
4578, A4,2020,32500,Semi-Auto,3999,Diesel,145,49.6,2
4579, A4,2015,13491,Manual,54644,Diesel,30,61.4,2
4580, Q3,2016,17032,Semi-Auto,22351,Petrol,145,47.9,1.4
4581, TT,2016,19472,Manual,21705,Petrol,165,45.6,2
4582, A1,2019,21560,Semi-Auto,7439,Petrol,145,40.9,2
4583, A6,2018,29200,Semi-Auto,21457,Diesel,145,39.8,3
4584, A3,2016,24291,Semi-Auto,20202,Petrol,165,43.5,2
4585, A3,2018,21991,Semi-Auto,14464,Petrol,150,42.2,1.5
4586, Q5,2016,22991,Semi-Auto,27443,Diesel,205,47.1,2
4587, A5,2016,16926,Automatic,29325,Diesel,160,52.3,2
4588, A3,2017,16436,Semi-Auto,48575,Petrol,145,49.6,2
4589, Q3,2019,34026,Semi-Auto,6103,Petrol,145,37.2,1.5
4590, A5,2017,19686,Automatic,25237,Diesel,145,68.9,2
4591, A1,2016,12291,Manual,26487,Petrol,30,55.4,1.4
4592, Q7,2017,35991,Semi-Auto,46566,Diesel,205,47.9,3
4593, Q7,2019,68000,Automatic,7999,Diesel,145,33.2,3
4594, Q3,2018,24991,Semi-Auto,16655,Petrol,150,45.6,1.4
4595, A3,2013,9991,Manual,55600,Diesel,20,68.9,2
4596, A6,2016,31991,Semi-Auto,24827,Petrol,330,30.7,4
4597, A1,2016,12491,Manual,38876,Petrol,30,55.4,1.4
4598, TT,2017,16991,Manual,38083,Petrol,150,47.1,1.8
4599, A3,2018,26891,Semi-Auto,27342,Petrol,150,43.5,2
4600, A8,2018,38861,Semi-Auto,5760,Petrol,145,37.7,3
4601, Q2,2017,22692,Semi-Auto,39000,Diesel,145,58.9,2
4602, A3,2013,10941,Manual,42345,Petrol,30,58.9,1.4
4603, A3,2019,17900,Manual,7644,Diesel,145,49.6,1.6
4604, A3,2019,31750,Semi-Auto,6278,Petrol,145,34.9,2
4605, Q2,2019,32500,Semi-Auto,7335,Petrol,145,34,2
4606, A1,2016,12300,Semi-Auto,44290,Diesel,0,76.3,1.6
4607, A4,2015,13750,Semi-Auto,46877,Diesel,0,72.4,2
4608, A5,2019,27500,Semi-Auto,3999,Diesel,145,49.6,2
4609, A3,2019,26950,Automatic,3999,Petrol,145,38.2,2
4610, Q5,2019,47000,Automatic,7200,Diesel,145,34.5,3
4611, A4,2015,14850,Manual,20434,Petrol,145,49.6,1.8
4612, Q5,2018,28884,Semi-Auto,16897,Diesel,145,54.3,2
4613, A1,2019,21991,Semi-Auto,4499,Petrol,150,40.9,2
4614, A4,2018,18350,Manual,24282,Diesel,145,70.6,2
4615, Q3,2016,20700,Semi-Auto,10633,Petrol,145,47.9,1.4
4616, Q3,2017,19741,Semi-Auto,35035,Diesel,145,55.4,2
4617, Q5,2016,17585,Semi-Auto,77432,Diesel,200,47.1,2
4618, Q5,2016,23442,Semi-Auto,15744,Diesel,200,47.1,2
4619, A8,2018,36441,Semi-Auto,22688,Diesel,145,50.4,3
4620, A4,2018,20171,Semi-Auto,14860,Petrol,145,50.4,1.4
4621, Q5,2016,21772,Semi-Auto,33763,Diesel,200,47.1,2
4622, A3,2016,18381,Semi-Auto,31513,Petrol,30,56.5,1.4
4623, A1,2017,17962,Semi-Auto,19107,Petrol,30,70.6,1.4
4624, Q5,2020,42991,Semi-Auto,2648,Diesel,145,38.2,2
4625, A4,2017,21382,Semi-Auto,19860,Diesel,145,62.8,2
4626, A4,2017,20900,Semi-Auto,16508,Petrol,145,49.6,1.4
4627, TT,2016,37000,Semi-Auto,25529,Petrol,300,34,2.5
4628, TT,2015,16000,Manual,39700,Diesel,30,65.7,2
4629, A6,2016,20000,Semi-Auto,19862,Diesel,145,56.5,2
4630, A4,2020,46750,Semi-Auto,2999,Diesel,145,39.2,3
4631, A1,2020,22750,Semi-Auto,2999,Petrol,145,44.8,1.5
4632, A6,2019,28360,Semi-Auto,15700,Diesel,145,47.9,2
4633, A5,2019,28320,Semi-Auto,11000,Diesel,145,50.4,2
4634, A3,2019,17420,Manual,8624,Petrol,145,48.7,1
4635, Q2,2017,20052,Semi-Auto,19786,Petrol,145,52.3,1.4
4636, Q2,2017,17202,Manual,52236,Petrol,125,50.4,1.4
4637, A5,2016,15682,Manual,32219,Petrol,160,46.3,1.8
4638, Q2,2019,21944,Semi-Auto,3588,Diesel,145,47.9,1.6
4639, Q3,2019,28470,Manual,3500,Petrol,145,39.8,1.5
4640, A4,2020,34990,Semi-Auto,3200,Petrol,145,42.2,2
4641, Q3,2020,31990,Manual,2100,Petrol,145,39.8,1.5
4642, A1,2015,11461,Semi-Auto,48643,Petrol,20,60.1,1.4
4643, A6,2020,35780,Semi-Auto,3503,Diesel,145,47.9,2
4644, Q3,2020,32990,Manual,2985,Diesel,145,42.8,2
4645, A4,2019,43880,Automatic,3608,Diesel,145,39.2,3
4646, A1,2016,11761,Manual,31104,Petrol,30,55.4,1.4
4647, A1,2017,12891,Manual,28512,Petrol,30,55.4,1.4
4648, A4,2019,24480,Semi-Auto,16211,Petrol,145,38.7,2
4649, A3,2019,22510,Automatic,5505,Diesel,145,52.3,1.6
4650, A5,2019,26100,Automatic,11067,Petrol,145,39.8,2
4651, Q8,2019,48022,Automatic,10200,Diesel,145,33.6,3
4652, Q5,2016,21990,Semi-Auto,40787,Diesel,200,45.6,3
4653, Q5,2019,67990,Semi-Auto,6000,Diesel,145,32.5,3
4654, A5,2019,33990,Automatic,5000,Diesel,145,50.4,2
4655, A1,2019,19979,Manual,6000,Petrol,145,47.9,1
4656, A1,2020,24990,Semi-Auto,5000,Petrol,145,44.8,1.5
4657, Q5,2020,53990,Semi-Auto,6000,Diesel,145,34.5,3
4658, Q2,2020,24653,Manual,6000,Petrol,145,43.5,1.5
4659, A5,2020,31780,Semi-Auto,5137,Diesel,145,46.3,2
4660, Q3,2016,16596,Manual,28448,Petrol,125,50.4,1.4
4661, A4,2017,21781,Semi-Auto,25145,Petrol,145,52.3,2
4662, A1,2016,13671,Manual,39356,Petrol,30,55.4,1.4
4663, Q7,2016,32989,Semi-Auto,48322,Diesel,200,47.9,3
4664, Q5,2019,36050,Automatic,2994,Diesel,145,38.2,2
4665, A5,2019,29630,Semi-Auto,3633,Petrol,145,37.7,2
4666, Q5,2019,33185,Semi-Auto,7152,Diesel,145,38.2,2
4667, Q5,2019,52990,Automatic,5000,Diesel,145,34.5,3
4668, A4,2019,45990,Automatic,5000,Diesel,145,39.2,3
4669, A5,2019,31990,Automatic,5000,Diesel,145,51.4,2
4670, Q7,2020,59990,Semi-Auto,799,Diesel,145,33.2,3
4671, Q5,2020,34990,Semi-Auto,6000,Diesel,145,38.2,2
4672, Q7,2020,86990,Semi-Auto,6000,Diesel,145,29.4,4
4673, Q5,2019,44033,Semi-Auto,3525,Petrol,145,32.1,2
4674, Q2,2019,36990,Automatic,6000,Petrol,145,41.5,1.5
4675, A3,2019,26664,Automatic,4800,Diesel,145,52.3,1.6
4676, TT,2019,27990,Semi-Auto,1266,Petrol,145,40.9,2
4677, Q5,2019,33490,Automatic,6000,Diesel,145,38.2,2
4678, Q5,2019,33990,Automatic,6000,Diesel,145,38.2,2
4679, A6,2017,22261,Semi-Auto,51214,Diesel,150,51.4,3
4680, Q3,2018,23411,Semi-Auto,17211,Petrol,145,47.9,1.4
4681, A3,2018,18291,Semi-Auto,40125,Petrol,145,56.5,1.5
4682, A3,2016,11980,Manual,42500,Diesel,20,70.6,2
4683, Q8,2019,50576,Automatic,4968,Diesel,145,33.6,3
4684, A5,2019,28376,Automatic,5347,Diesel,145,45.6,2
4685, Q2,2019,19430,Manual,11422,Diesel,145,49.6,1.6
4686, Q2,2019,24080,Semi-Auto,12647,Petrol,145,40.9,1.5
4687, Q2,2019,20760,Semi-Auto,10025,Diesel,145,47.9,1.6
4688, Q2,2019,26846,Semi-Auto,901,Petrol,145,42.2,1.5
4689, A3,2019,22910,Automatic,6650,Petrol,145,44.1,1.5
4690, Q5,2019,37844,Semi-Auto,3361,Petrol,145,32.1,2
4691, Q2,2019,31270,Semi-Auto,5446,Petrol,145,33.2,2
